Date,Product,Region,Sales_Rep,Quantity,Unit_Price,Customer_ID,Total_Sales,Month,Quarter
2024-12-25,Monitor,South,Rep_20,37,724.5732354665777,CUST_4453,26809.209712263375,2024-12,2024Q4
2024-06-15,Headphones,South,Rep_17,32,1196.7138372756544,CUST_6631,38294.84279282094,2024-06,2024Q2
2024-07-31,Monitor,South,Rep_4,6,1327.2682107226117,CUST_2394,7963.60926433567,2024-07,2024Q3
2023-07-05,Keyboard,Central,Rep_12,3,1264.7848379487914,CUST_3958,3794.354513846374,2023-07,2023Q3
2024-06-03,Headphones,South,Rep_12,14,1944.2204333811972,CUST_1374,27219.08606733676,2024-06,2024Q2
2023-10-20,Mouse,Central,Rep_9,47,1206.1908796719747,CUST_3278,56690.97134458281,2023-10,2023Q4
2023-03-25,Phone,North,Rep_2,35,1330.6364958555198,CUST_6543,46572.277354943195,2023-03,2023Q1
2024-04-04,Headphones,Central,Rep_15,31,510.2984035256047,CUST_1629,15819.250509293746,2024-04,2024Q2
2023-09-27,Phone,Central,Rep_10,12,1666.3225634710884,CUST_7276,19995.87076165306,2023-09,2023Q3
2023-10-03,Tablet,West,Rep_1,20,789.7492503487264,CUST_4178,15794.985006974528,2023-10,2023Q4
2024-11-17,Mouse,West,Rep_5,49,1696.1323754899345,CUST_3203,83110.48639900678,2024-11,2024Q4
2024-01-02,Monitor,West,Rep_20,14,161.31936937416395,CUST_1281,2258.4711712382955,2024-01,2024Q1
2023-01-01,Monitor,East,Rep_6,37,1871.0562841794147,CUST_7980,69229.08251463834,2023-01,2023Q1
2023-06-10,Laptop,East,Rep_14,12,339.2692418760733,CUST_3740,4071.2309025128798,2023-06,2023Q2
2023-08-30,Tablet,East,Rep_2,25,1296.2838787402256,CUST_6342,32407.09696850564,2023-08,2023Q3
2023-07-03,Monitor,East,Rep_18,23,1350.3853022149035,CUST_7294,31058.86195094278,2023-07,2023Q3
2024-01-19,Keyboard,Central,Rep_20,16,1882.6485942573413,CUST_1891,30122.37750811746,2024-01,2024Q1
2024-01-10,Phone,Central,Rep_1,8,354.5194973447392,CUST_5612,2836.1559787579135,2024-01,2024Q1
2024-05-09,Keyboard,South,Rep_1,26,779.8786959225956,CUST_7257,20276.846093987486,2024-05,2024Q2
2023-05-25,Phone,North,Rep_12,27,1865.3499562386066,CUST_5909,50364.44881844238,2023-05,2023Q2
2023-01-01,Tablet,Central,Rep_16,5,1175.511211587909,CUST_9125,5877.556057939545,2023-01,2023Q1
2023-08-08,Phone,South,Rep_6,9,1739.5554016789085,CUST_6208,15655.998615110177,2023-08,2023Q3
2024-11-18,Mouse,North,Rep_13,31,1489.9759580400867,CUST_4173,46189.25469924269,2024-11,2024Q4
2024-05-08,Headphones,East,Rep_6,34,1536.4560128144008,CUST_2000,52239.504435689625,2024-05,2024Q2
2023-10-06,Tablet,Central,Rep_11,1,284.4076579726865,CUST_1454,284.4076579726865,2023-10,2023Q4
2024-08-23,Mouse,North,Rep_12,7,1148.7059083294946,CUST_3875,8040.9413583064625,2024-08,2024Q3
2024-08-27,Laptop,North,Rep_17,32,777.8409936772132,CUST_7059,24890.911797670822,2024-08,2024Q3
2023-04-12,Phone,East,Rep_3,8,1353.0149571822817,CUST_3989,10824.119657458254,2023-04,2023Q2
2023-01-03,Mouse,South,Rep_8,48,1701.9763546765198,CUST_2177,81694.86502447295,2023-01,2023Q1
2024-10-26,Headphones,Central,Rep_2,48,1181.3361199932979,CUST_9234,56704.1337596783,2024-10,2024Q4
2023-12-09,Keyboard,South,Rep_12,43,85.55353621890518,CUST_1406,3678.8020574129227,2023-12,2023Q4
2024-09-10,Monitor,Central,Rep_15,25,1326.651508791129,CUST_5146,33166.28771977822,2024-09,2024Q3
2023-11-20,Mouse,Central,Rep_19,34,374.3466350991272,CUST_1963,12727.785593370325,2023-11,2023Q4
2024-01-08,Headphones,East,Rep_15,28,1101.3644895167463,CUST_8311,30838.205706468896,2024-01,2024Q1
2023-04-16,Headphones,South,Rep_2,49,1954.6142153920289,CUST_3137,95776.09655420942,2023-04,2023Q2
2023-12-11,Keyboard,East,Rep_7,31,1725.860796897149,CUST_8052,53501.68470381162,2023-12,2023Q4
2023-06-08,Monitor,North,Rep_10,42,1839.6173538841858,CUST_6203,77263.9288631358,2023-06,2023Q2
2024-03-27,Keyboard,North,Rep_12,45,1284.6451824083435,CUST_7284,57809.03320837546,2024-03,2024Q1
2023-04-28,Mouse,West,Rep_9,26,463.48743782104196,CUST_1009,12050.673383347092,2023-04,2023Q2
2024-01-13,Laptop,Central,Rep_10,8,1551.392165490774,CUST_2072,12411.137323926192,2024-01,2024Q1
2023-06-03,Tablet,Central,Rep_4,24,1654.097921101673,CUST_8227,39698.35010644015,2023-06,2023Q2
2023-06-16,Phone,North,Rep_18,19,1266.5256831193174,CUST_4040,24063.98797926703,2023-06,2023Q2
2024-03-14,Phone,Central,Rep_15,49,1486.9038026411552,CUST_2249,72858.2863294166,2024-03,2024Q1
2024-11-03,Monitor,Central,Rep_17,22,96.09524279035597,CUST_1987,2114.0953413878315,2024-11,2024Q4
2024-03-30,Tablet,South,Rep_9,14,1282.430197739816,CUST_9632,17954.022768357427,2024-03,2024Q1
2023-09-11,Laptop,South,Rep_3,7,1405.5318803928078,CUST_7780,9838.723162749655,2023-09,2023Q3
2023-06-16,Laptop,North,Rep_11,39,715.12554772473,CUST_3349,27889.896361264473,2023-06,2023Q2
2024-06-14,Headphones,South,Rep_6,42,1815.773345042864,CUST_7764,76262.48049180029,2024-06,2024Q2
2023-02-05,Mouse,North,Rep_4,3,832.3164323760162,CUST_6472,2496.949297128049,2023-02,2023Q1
2023-03-11,Laptop,West,Rep_13,49,1672.133070840273,CUST_6051,81934.52047117337,2023-03,2023Q1
2024-05-31,Headphones,East,Rep_8,38,1205.9833837241742,CUST_9258,45827.36858151862,2024-05,2024Q2
2024-01-16,Phone,East,Rep_6,2,1988.5717543812766,CUST_3817,3977.143508762553,2024-01,2024Q1
2024-09-05,Laptop,East,Rep_2,23,957.1509439532504,CUST_1661,22014.471710924758,2024-09,2024Q3
2024-03-17,Headphones,Central,Rep_13,29,1395.5095371002983,CUST_1207,40469.776575908654,2024-03,2024Q1
2024-09-09,Keyboard,North,Rep_16,12,727.7644722660151,CUST_4719,8733.17366719218,2024-09,2024Q3
